Template;Variant;SCM Shop;Rarity;Excluded;Screen Name;Stance;LoA;Equipment Type;Item Set;Item Type;Req. Stat;ModMin;ModMax
he_vi_pl_r_rubber_visor_dsx_set_utraean_archer;;loa_any_sets_mp;;;Utraean Archer's Cap;Ranger;LoA;armor;utraean_archer;he;multi;;
bo_bo_sc_r_g_c_avg_rubber_dsx_set_utraean_archer;;loa_any_sets_mp;;;Utraean Archer's Boots;Ranger;LoA;armor;utraean_archer;bo;multi;;
he_op_pl_f_bone_crown_dsx_set_zaurask;;loa_any_sets_mp;;;Helm of the Zaurask Champion;Fighter;LoA;armor;zaurask;he;str;;
bd_le_m_g_c_avg_crmech_dsx_set_xulphae;;loa_any_sets_mp;;;Xulphae's Plate;Mage;LoA;armor;xulphae;bd;int;;
bd_br_m_g_c_avg_chitter_dsx_set_kmethekt;;loa_any_sets_mp;;;Kmethekt's Armor;Mage;LoA;armor;kmethekts;bd;int;;
bo_bo_sc_f_g_c_avg_alloy_dsx_set_utraean_guard;;loa_any_sets_mp;;;Utraean Guard's Boots;Fighter;LoA;armor;utraean_guard;bo;str;;
sh_w_f_g_c_t_l_avg_dsx_set_utraean_guard;;loa_any_sets_mp;;;Utraean Guard's Shield;Fighter;LoA;armor;utraean_guard;sh;str;;
bd_pl_f_g_c_avg_utraean_dsx_set_utraean_guard;;loa_any_sets_mp;;;Utraean Guard's Plate;Fighter;LoA;armor;utraean_guard;bd;str;;
sh_w_r_g_c_t_m_avg_fan_beaded_dsx_set_hassat;;loa_any_sets_mp;;;Ancient Hassat Fan;Fighter;LoA;armor;hassat;sh;multi;;
bo_sh_sc_r_g_c_avg_bug_dsx_set_jerkal;;loa_any_sets_mp;;;Jerkal's Boots;Ranger;LoA;armor;jerkal;bo;multi;;
he_vi_pl_r_leaf_visor_dsx_set_jerkal;;loa_any_sets_mp;;;Jerkal's Visor;Ranger;LoA;armor;jerkal;he;multi;;
gl_gl_sc_r_g_c_avg_shell_dsx_set_jerkal;;loa_any_sets_mp;;;Jerkal's Gloves;Ranger;LoA;armor;jerkal;gl;multi;;
he_threestorms;;v_any;;excluded;Helm of the Storms, the Three Storms;;;armor;;he;;;
bw_g_c_s_s_r_avg_dsx_set_arhok;;loa_any_sets_sp;;;Arhok's Short Bow;Ranger;LoA;weapon;arhok;bw;;;
sd_g_c_sd_1h_avg_dsx_set_arhok;;loa_any_sets_sp;;;Arhok's Long Sword;Fighter;LoA;weapon;arhok;sd;str;;
st_g_c_dsx_set_illicor;;loa_any_sets_sp;;;Illicor's Staff;Mage;LoA;weapon;illicor;st;int;;
dg_g_c_dsx_set_kajj;;loa_any_sets_sp;;;Claws of Kajj;Fighter;LoA;weapon;kajj;dg;str;;
bw_g_c_dsx_fir_avg_dsx_set_inventor;;loa_any_sets_sp;;;Solov's Bow;Mage;LoA;weapon;patents;bw;int;;
cw_dsx_set_clockwork;;loa_any_sets_sp;;;Clockwork Crossbow;Ranger;LoA;weapon;clockwork;cw;dex;;
st_dsx_set_clockwork;;loa_any_sets_sp;;;Clockwork Staff;Ranger;LoA;weapon;clockwork;st;dex;;
bw_g_c_dsx_spd_avg_dsx_set_guiseppi;;loa_any_sets_mp;;;Guiseppi's Bow;Ranger;LoA;weapon;guiseppi;bw;;;
sd_g_c_dsx_clk_1h_avg_dsx_set_kaltenbach;;loa_any_sets_mp;;;Kaltenbach's Sword;Fighter;LoA;weapon;kaltenbach;sd;str;;
sd_g_c_dsx_ser_1h_avg_dsx_set_rune;;loa_any_sets_mp;;;Rune Sword;Fighter;LoA;weapon;rune;sd;str;;
st_g_c_dsx_hst_avg_dsx_set_adela;;loa_any_sets_mp;;;Adela's Staff;Mage;LoA;weapon;adela;st;int;;
sd_g_c_dsx_skl_1h_mag_dsx_set_cicatrix;;loa_any_sets_mp;;;Scythe of Cicatrix;Mage;LoA;weapon;cicatrix;sd;int;;
cb_g_c_dsx_rbr_avg_dsx_set_utraean_archer;;loa_any_sets_mp;;;Utraean Archer's Club;Fighter;LoA;weapon;utraean_archer;cb;multi;;
bw_g_c_dsx_qll_avg_dsx_set_utraean_archer;;loa_any_sets_mp;;;Utraean Archer's Bow;Ranger;LoA;weapon;utraean_archer;bw;multi;;
ax_g_c_dsx_bon_avg_dsx_set_zaurask;;loa_any_sets_mp;;;Axe of the Zaurask Champion;Fighter;LoA;weapon;zaurask;ax;str;;
cw_g_c_dsx_bon_avg_dsx_set_zaurask;;loa_any_sets_mp;;;Crossbow of the Zaurask Champion;Ranger;LoA;weapon;zaurask;cw;str;;
st_g_c_dsx_hst_avg_dsx_set_xulphae;;loa_any_sets_mp;;;Xulphae's Staff;Mage;LoA;weapon;xulphae;st;int;;
st_g_c_dsx_hst_avg_dsx_set_kmethekt;;loa_any_sets_mp;;;Kmethekt's Staff;Mage;LoA;weapon;kmethekts;st;int;;
sd_g_c_dsx_kat_1h_avg_dsx_set_utraean_guard;;loa_any_sets_mp;;;Utraean Guard's Sword;Fighter;LoA;weapon;utraean_guard;sd;str;;
bw_g_c_dsx_hst_avg_dsx_set_utraean_guard;;loa_any_sets_mp;;;Utraean Guard's Bow;Ranger;LoA;weapon;utraean_guard;bw;multi;;
dg_g_c_dsx_hassat_avg_dsx_set_hassat;;loa_any_sets_mp;;;Ancient Hassat Dagger;Fighter;LoA;weapon;hassat;dg;multi;;
bw_g_c_dsx_jwl_avg_dsx_set_hassat;;loa_any_sets_mp;;;Ancient Hassat Bow;Ranger;LoA;weapon;hassat;bw;multi;;
ax_g_c_dsx_chp_avg_najj;base;loa_f_1h_s;;excluded;Najj's Clamshell Axe;Fighter;LoA;weapon;;ax;str;0;0
ax_d_c_1h1b_avg_dsx;;loa_f_1h_s;;excluded;Death Knight Hack;Fighter;LoA;weapon;;ax;str;;
ax_g_c_1h2b_low_dsx;;loa_f_1h_s;;excluded;Worn Full Axe;Fighter;LoA;weapon;;ax;str;;
ax_g_c_dsx_chp_avg;base;loa_f_1h_n;;;Clamshell Axe;Fighter;LoA;weapon;;ax;str;0;6
ax_g_c_dsx_clv_avg;base;loa_f_1h_n;;;Cleaver;Fighter;LoA;weapon;;ax;str;0;14
ax_g_c_dsx_slt_avg;base;loa_f_1h_n;;;Slate Chip;Fighter;LoA;weapon;;ax;str;0;10
ax_g_c_dsx_moo_avg;base;loa_f_1h_n;;;Moonhead Axe;Fighter;LoA;weapon;;ax;str;0;63
ax_g_c_dsx_bon_avg;base;loa_f_1h_n;;;Bonegrip Chopper;Fighter;LoA;weapon;;ax;str;0;23
bw_dsx_reynards_gift;;loa_excluded;;excluded;Reynard's Gift;Ranger;LoA;weapon;;bw;dex;;
bw_dsx_cicatrix_skeleton;;loa_r_bw;;excluded;cicatrix skeleton bow;Ranger;LoA;weapon;;bw;;;
dsx_rock_goblin;;loa_excluded;;excluded;Rock;Ranger;LoA;weapon;;;;;
bw_dsx_shadjump_2_avg;;loa_excluded;;excluded;Fire Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_shadjump_4_avg;;loa_excluded;;excluded;SJ 4 Fire Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_zau_2_d;;loa_r_bw;;excluded;Zaurask Long Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_zau_2_c;;loa_r_bw;;excluded;Zaurask Long Bow;Ranger;LoA;weapon;;bw;multi;;
bw_un_droog_avg_dsx;;loa_r_bw;unique;excluded;Droog Archer Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_hassat_01;;loa_r_bw;;excluded;Hassat Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_hassat_02;;loa_r_bw;;excluded;Hassat Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_hassat_03;;loa_r_bw;;excluded;Hassat Bow;Ranger;LoA;weapon;;bw;dex;;
bw_dsx_zaurask_2_b;;loa_r_bw;;excluded;Zaurask Long Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_zau_2_b;;loa_r_bw;;excluded;Zaurask Long Bow;Ranger;LoA;weapon;;bw;multi;;
bw_g_c_s_s_r_avg_dsx;;loa_r_bw;;excluded;Skeleton's Short Recurve;Ranger;LoA;weapon;;bw;;;
bw_dsx_zau_2;;loa_r_bw;;excluded;Zaurask Long Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_zau_2_a;;loa_r_bw;;excluded;Zaurask Long Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_rune_caster;;loa_r_bw;;excluded;Rune Caster Bow;Ranger;LoA;weapon;;bw;multi;;
bw_dsx_hassat;;loa_r_bw;;excluded;Hassat Bow;Ranger;LoA;weapon;;bw;multi;;
bw_g_c_dsx_nat_avg;base;loa_r_bw;;;Beaded Bow;Ranger;LoA;weapon;;bw;multi;0;12
bw_g_c_dsx_cry_avg;base;loa_r_bw;;;Crystal Bow;Ranger;LoA;weapon;;bw;multi;0;13
bw_g_c_dsx_fir_avg;base;loa_r_bw;;;Fire Bow;Ranger;LoA;weapon;;bw;multi;0;22
bw_g_c_dsx_hst_avg;base;loa_r_bw;;;Hassat Bow;Ranger;LoA;weapon;;bw;multi;0;10
bw_g_c_dsx_jwl_avg;base;loa_r_bw;;;Jeweled Bow;Ranger;LoA;weapon;;bw;multi;0;17
bw_g_c_dsx_ltn_avg;base;loa_r_bw;;;Thunderwood Bow;Ranger;LoA;weapon;;bw;multi;0;13
bw_g_c_dsx_qll_avg;base;loa_r_bw;;;Quill bow;Ranger;LoA;weapon;;bw;multi;0;19
bw_g_c_dsx_shd_avg;base;loa_r_bw;;;Shadow Bow;Ranger;LoA;weapon;;bw;multi;0;25
bw_g_c_dsx_spd_avg;base;loa_r_bw;;;Spidersilk Bow;Ranger;LoA;weapon;;bw;multi;0;6
cb_un_1h_troll_dsx_scrub;;loa_f_1h_s;unique;excluded;Troll Club;Fighter;LoA;weapon;;cb;str;;
cb_un_2h_troll_dsx_forest;;loa_f_1h_s;unique;excluded;Tree Club;Fighter;LoA;weapon;;cb;str;;
cb_un_dsx_2h_troll;;loa_f_1h_s;unique;excluded;Troll Club;Fighter;LoA;weapon;;cb;str;;
cb_g_c_dsx_cry_avg;base;loa_f_1h_n;;;Crystal Club;Fighter;LoA;weapon;;cb;str;0;23
cb_g_c_dsx_ltn_avg;base;loa_f_1h_n;;;Crackled Club;Fighter;LoA;weapon;;cb;str;0;15
cb_g_c_dsx_tet_avg;base;loa_f_1h_n;;;Knobbed Club;Fighter;LoA;weapon;;cb;str;0;6
cb_g_c_dsx_rbr_avg;base;loa_f_1h_n;;;Rubber Club;Fighter;LoA;weapon;;cb;str;0;9
cb_g_c_dsx_crm_avg;base;loa_f_1h_n;;;Ceramic Club;Fighter;LoA;weapon;;cb;str;0;8
dg_g_c_dsx_kaj_mag;;loa_excluded;;excluded;Claws of Kajj;Fighter;LoA;weapon;;dg;;;
dg_g_c_dsx_sjumper_three;;loa_excluded;;excluded;Claws of Kajj;Fighter;LoA;weapon;;dg;;;
dg_g_c_dsx_sjumper_five;;loa_excluded;;excluded;SJ Minion 5 Weapon;Fighter;LoA;weapon;;dg;;;
dg_g_c_dsx_clw_avg;base;loa_f_1h_n;;;Claws;Fighter;LoA;weapon;;dg;str;0;7
dg_g_c_dsx_sai_avg;base;loa_f_1h_n;;;Sai;Fighter;LoA;weapon;;dg;str;0;17
dg_g_c_dsx_hassat_avg;base;loa_f_1h_n;;;Hassat Gouger;Fighter;LoA;weapon;;dg;str;0;43
dg_g_c_dsx_sb_avg;base;loa_f_1h_n;;;Barong;Fighter;LoA;weapon;;dg;str;0;9
dg_g_c_dsx_crys_avg;base;loa_f_1h_n;;;Crystal Shard;Fighter;LoA;weapon;;dg;str;0;19
dg_g_c_dsx_zst_avg;base;loa_f_1h_n;;;Zaurask Stiletto;Fighter;LoA;weapon;;dg;str;0;19
hm_g_c_dsx_goblin_blackguard;;loa_f_1h_s;;excluded;Goblin Clockwork Hammer;Fighter;LoA;weapon;;hm;str;;
hm_g_c_dsx_warmlt_avg;base;loa_f_2h;;excluded;Large War Mallet;Fighter;LoA;weapon;;hm;str;0;57
ax_d_d_dsx_goblin_mutant;;loa_f_2h;;excluded;Goblin Cutter;Fighter;LoA;weapon;;ax;str;;
hm_g_c_dsx_clk_avg;base;loa_f_1h_n;;;Clockwork Hammer;Fighter;LoA;weapon;;hm;str;0;9
hm_g_c_dsx_mlt_avg;base;loa_f_1h_n;;;Large Wooden Mallet;Fighter;LoA;weapon;;hm;str;0;89
hm_g_c_dsx_cry_avg;base;loa_f_1h_n;;;Crystal Hammer;Fighter;LoA;weapon;;hm;str;0;24
mc_dsx_cicatrix_skeleton;;loa_excluded;;excluded;cicatrix skeleton mace;Fighter;LoA;weapon;;mc;;;
mc_g_c_dsx_smr_avg;base;loa_f_1h_n;;;Open Mace;Fighter;LoA;weapon;;mc;str;0;13
mc_g_c_dsx_zau_avg;base;loa_f_1h_n;;;Zaurask Mace;Fighter;LoA;weapon;;mc;str;0;14
mc_g_c_dsx_tub_avg;base;loa_f_1h_n;;;Clockwork Mace;Fighter;LoA;weapon;;mc;str;0;6
mc_g_c_dsx_flm_avg;base;loa_f_1h_n;;;Twisted Mace;Fighter;LoA;weapon;;mc;str;0;4
st_g_c_dsx_mn_avg;base;loa_f_2h;;;Hassat Moon;Fighter;LoA;weapon;;st;str;0;21
st_g_c_dsx_smn_avg;base;loa_f_2h;;;Shadow Moon;Fighter;LoA;weapon;;st;str;0;86
ax_g_c_dsx_ptr_avg;base;loa_f_2h;;;Hassat Trident;Fighter;LoA;weapon;;ax;str;0;19
ax_g_c_dsx_psc_avg;base;loa_f_2h;;;Hassat Scimitar;Fighter;LoA;weapon;;ax;str;0;11
ax_g_c_dsx_pfk_avg;base;loa_f_2h;;;Hassat Fork;Fighter;LoA;weapon;;ax;str;0;28
ax_g_c_dsx_png_avg;base;loa_f_2h;;;Naginata;Fighter;LoA;weapon;;ax;str;0;20
ax_g_c_dsx_pzc_avg;base;loa_f_2h;;;Zaurask-Catcher;Fighter;LoA;weapon;;ax;str;0;10
ax_g_c_dsx_pbd_avg;base;loa_f_2h;;;Bardiche;Fighter;LoA;weapon;;ax;str;0;24
ax_g_c_dsx_pcl_avg;base;loa_f_2h;;;Hassat Cleaver;Fighter;LoA;weapon;;ax;str;0;25
dsx_minigun_dragon;;loa_r_cm;;excluded;Dragon Minigun;Ranger;LoA;weapon;;minigun;multi;;
dsx_minigun_flamethrower;;loa_r_cm;;excluded;Mini-Flamethrower;Ranger;LoA;weapon;;minigun;multi;;
dsx_minigun_flamethrower2;;loa_r_cm;;excluded;Flameblaster;Ranger;LoA;weapon;;minigun;multi;;
dsx_minigun_grenade_launcher;;loa_r_cm;;excluded;Mini-Grenade Launcher;Ranger;LoA;weapon;;minigun;str;;
dsx_gobbot_grenade_launcher;;loa_r_cm;;excluded;Grenade Launcher;Ranger;LoA;weapon;;minigun;str;;
dsx_minigun_lightning;;loa_r_cm;;excluded;Lightning Gun;Ranger;LoA;weapon;;minigun;multi;;
minigun_napalm;;loa_r_cm;;excluded;Napalm Gun;Ranger;LoA;weapon;;minigun;multi;;
minigun_gas;;loa_r_cm;;excluded;Gas Gun;Ranger;LoA;weapon;;minigun;multi;;
dsx_minigun_gas_monster;;loa_excluded;;excluded;Goblin's Gas Gun;Ranger;LoA;weapon;;minigun;multi;;
minigun_magic_missles;base;loa_excluded;;excluded;Crossbow of many, many magic missiles;Ranger;LoA;weapon;;minigun;multi;0;26
cw_g_c_dsx_bon_avg;base;loa_r_cm;;;Bone Crossbow;Ranger;LoA;weapon;;cw;multi;0;4
cw_g_c_dsx_clk_avg;base;loa_r_cm;;;Clockwork Crossbow;Ranger;LoA;weapon;;cw;multi;0;17
st_g_c_bl_1h_fun_nossirom_dsx;;loa_f_2h;;excluded;Nosirrom's Staff;Fighter;LoA;weapon;;st;str;;
st_un_toreck_dsx;;loa_f_2h;unique;excluded;Sickle Staff;Fighter;LoA;weapon;;st;str;;
st_un_dsx_angk_guardian;;loa_excluded;unique;excluded;Scythe of Angk;Mage;LoA;weapon;;st;;;
st_un_dsx_angk;;loa_f_2h;unique;excluded;Scythe of Angk;Fighter;LoA;weapon;;st;str;;
2w_st_un_dsx_angk;;loa_f_2h;unique;excluded;Super Scythe of Angk;Fighter;LoA;weapon;;st;str;;
3w_st_un_dsx_angk;;loa_f_2h;unique;excluded;Supreme Scythe of Angk;Fighter;LoA;weapon;;st;str;;
st_g_c_dsx_stars;base;loa_excluded;;excluded;Staff of Stars;Mage;LoA;weapon;;st;;0;0
2w_st_g_c_dsx_stars;base;loa_excluded;;excluded;Super Staff of Stars;Mage;LoA;weapon;;st;;0;0
3w_st_g_c_dsx_stars;base;loa_excluded;;excluded;Supreme Staff of Stars;Mage;LoA;weapon;;st;;0;0
st_un_seck_mage_dsx;;loa_f_2h;unique;excluded;Necron Death Staff;Fighter;LoA;weapon;;st;str;;
st_g_c_dsx_cry_avg;base;loa_m_st;;;Crystal Staff;Mage;LoA;weapon;;st;int;0;26
st_g_c_dsx_jad_avg;base;loa_m_st;;;Jade Staff;Mage;LoA;weapon;;st;int;0;14
st_g_c_dsx_ltn_avg;base;loa_m_st;;;Utraean Gemstaff;Mage;LoA;weapon;;st;int;0;21
st_g_c_dsx_hst_avg;base;loa_m_st;;;Hassat Staff;Mage;LoA;weapon;;st;int;0;15
st_g_c_dsx_bar_avg;base;loa_m_st;;;Clockwork Rod;Mage;LoA;weapon;;st;int;0;23
st_g_c_dsx_pcane;base;loa_excluded;;excluded;Cane;Mage;LoA;weapon;;st;int;0;23
sd_g_c_dsx_kat_1h_shadowjumper_NIS_ONLY;base;loa_excluded;;excluded;Shadowjumper's Lightning BLade;Fighter;LoA;weapon;;sd;str;0;14
sd_g_c_dsx_kat_1h_shadowjumper;;loa_excluded;;excluded;;Fighter;LoA;weapon;;sd;;;
ss_g_c_bl_1h_fun_zaur_dsx;;loa_f_1h_s;;excluded;Tempered Blade;Fighter;LoA;weapon;;ss;str;;
ss_g_c_bl_1h_fun_noss_dsx;;loa_f_1h_s;;excluded;Nosirrom's Blade;Fighter;LoA;weapon;;ss;str;;
ss_g_c_bl_1h_fun_04_dsx;;loa_f_1h_s;;excluded;Dull Blade;Fighter;LoA;weapon;;ss;str;;
ss_g_c_bl_1h_fun_05_dsx;;loa_f_1h_s;;excluded;Dull Blade;Fighter;LoA;weapon;;ss;str;;
ss_g_c_bl_1h_fun_03_dsx;;loa_f_1h_s;;excluded;Dull Blade;Fighter;LoA;weapon;;ss;str;;
ss_g_c_bl_1h_fun_01_dsx;;loa_f_1h_s;;excluded;Tempered Blade;Fighter;LoA;weapon;;ss;str;;
ss_g_c_bl_1h_fun_02_dsx;;loa_f_1h_s;;excluded;Tempered Blade;Fighter;LoA;weapon;;ss;str;;
ss_g_c_bl_1h_fun_dsx;;loa_f_1h_s;;excluded;Zaurask Dull Blade;Fighter;LoA;weapon;;ss;str;;
sd_g_c_sd_1h_avg_dsx;;loa_f_1h_s;;excluded;Skeleton's Long Sword;Fighter;LoA;weapon;;sd;str;;
sd_d_c_dsx_skl_1h_mag;;loa_excluded;;excluded;Death Knight Sickle Sword;Fighter;LoA;weapon;;sd;;;
sd_d_c_dsx_skl_1h_mag_player;;loa_f_1h_s;;excluded;Death Knight Sickle Sword;Fighter;LoA;weapon;;sd;str;;
2w_sd_d_c_dsx_skl_1h_mag_player;;loa_f_1h_s;;excluded;Super Death Knight Sickle Sword;Fighter;LoA;weapon;;sd;str;;
3w_sd_d_c_dsx_skl_1h_mag_player;;loa_f_1h_s;;excluded;Supreme Death Knight Sickle Sword;Fighter;LoA;weapon;;sd;str;;
sd_g_c_dsx_goblin_guard;;loa_f_1h_s;;excluded;Goblin Sword;Fighter;LoA;weapon;;sd;str;;
sd_g_c_dsx_chr_1h_avg;base;loa_f_1h_n;;;Black Steel;Fighter;LoA;weapon;;sd;str;0;7
sd_g_c_dsx_clk_1h_avg;base;loa_f_1h_n;;;Clockwork Sword;Fighter;LoA;weapon;;sd;str;0;9
sd_g_c_dsx_kat_1h_avg;base;loa_f_1h_n;;;Katana;Fighter;LoA;weapon;;sd;str;0;15
sd_g_c_dsx_zkt_1h_avg;base;loa_f_1h_n;;;Zaurask Katana;Fighter;LoA;weapon;;sd;str;0;19
sd_g_c_dsx_ser_1h_avg;base;loa_f_1h_n;;;Serrated sword;Fighter;LoA;weapon;;sd;str;0;10
sd_g_c_dsx_slc_2h_avg;base;loa_f_1h_n;;;Zaurask Slicer;Fighter;LoA;weapon;;sd;str;0;103
sd_g_c_dsx_snk_1h_avg;base;loa_f_1h_n;;;Zaurask Snakebite;Fighter;LoA;weapon;;sd;str;0;6
ax_carnage;base;v_f_ax2h_n;;;Axe of Kill Kill Carnage;Fighter;;weapon;;ax;str;1;100
ax_d_c_1h1b_avg;base;v_f_ax_n;;;Hack;Fighter;;weapon;;ax;str;0;1
ax_d_c_2h1b_avg;base;v_f_ax2h_n;;;Tofk Axe;Fighter;;weapon;;ax;str;0;1
ax_d_c_2h2b_avg;base;v_f_ax2h_n;;;Cleft Axe;Fighter;;weapon;;ax;str;0;1
ax_d_d_1h1b_avg;;v_f_ax_n;;;Chuck;Fighter;;weapon;;ax;;;
ax_d_d_2h1b_avg;base;v_f_ax2h_n;;;Cutter;Fighter;;weapon;;ax;str;0;1
ax_d_d_2h2b_avg;base;v_f_ax2h_n;;;Drive Axe;Fighter;;weapon;;ax;str;0;1
ax_d_o_1h1b_avg;base;v_f_ax_n;;;Splitter;Fighter;;weapon;;ax;;0;2
ax_d_o_2h1b_avg;base;v_f_ax2h_n;;;Heft Axe;Fighter;;weapon;;ax;;0;2
ax_d_o_2h2b_avg;base;v_f_ax2h_n;;;Swing Axe;Fighter;;weapon;;ax;str;0;4
ax_g_c_1h1b_avg;base;v_f_ax_n;;;Wedge Axe;Fighter;;weapon;;ax;str;0;1
ax_g_c_1h1b_avg;c_fin;v_f_ax_n;;;Wedge Axe;Fighter;;weapon;;ax;str;1;6
ax_g_c_1h1b_avg;c_mag;v_f_ax_n;;;Wedge Axe;Fighter;;weapon;;ax;str;19;26
ax_g_c_1h1b_avg;c_str;v_f_ax_n;;;Wedge Axe;Fighter;;weapon;;ax;str;11;18
ax_g_c_1h1b_avg;o_avg;v_f_ax_n;;;Wedge Axe;Fighter;;weapon;;ax;str;3;11
ax_g_c_1h1b_avg;o_fin;v_f_ax_n;;;Wedge Axe;Fighter;;weapon;;ax;str;6;14
ax_g_c_1h1b_avg;o_mag;v_f_ax_n;;;Wedge Axe;Fighter;;weapon;;ax;str;22;28
ax_g_c_1h1b_avg;o_str;v_f_ax_n;;;Wedge Axe;Fighter;;weapon;;ax;str;15;22
ax_g_c_1h1b_fun;;v_f_ax_n;;;Dull Wedge Axe;Fighter;;weapon;;ax;str;;
ax_g_c_1h1b_low;;v_f_ax_n;;;Rusted Wedge Axe;Fighter;;weapon;;ax;;;
ax_g_c_1h2b_avg;base;v_f_ax_n;;;Full Axe;Fighter;;weapon;;ax;str;0;0
ax_g_c_1h2b_avg;c_fin;v_f_ax_n;;;Full Axe;Fighter;;weapon;;ax;str;1;6
ax_g_c_1h2b_avg;c_mag;v_f_ax_n;;;Full Axe;Fighter;;weapon;;ax;str;23;32
ax_g_c_1h2b_avg;c_str;v_f_ax_n;;;Full Axe;Fighter;;weapon;;ax;str;10;21
ax_g_c_1h2b_avg;o_avg;v_f_ax_n;;;Full Axe;Fighter;;weapon;;ax;str;3;9
ax_g_c_1h2b_avg;o_fin;v_f_ax_n;;;Full Axe;Fighter;;weapon;;ax;str;7;16
ax_g_c_1h2b_avg;o_mag;v_f_ax_n;;;Full Axe;Fighter;;weapon;;ax;str;29;40
ax_g_c_1h2b_avg;o_str;v_f_ax_n;;;Full Axe;Fighter;;weapon;;ax;str;17;27
ax_g_c_1h2b_fun;;v_f_ax_n;;;Blunt Full Axe;Fighter;;weapon;;ax;str;;
ax_g_c_1h2b_low;;v_f_ax_n;;;Worn Full Axe;Fighter;;weapon;;ax;str;;
ax_g_c_2h1b_avg;base;v_f_ax2h_n;;;Field Axe;Fighter;;weapon;;ax;str;0;3
ax_g_c_2h1b_avg;c_fin;v_f_ax2h_n;;;Field Axe;Fighter;;weapon;;ax;str;2;9
ax_g_c_2h1b_avg;c_mag;v_f_ax2h_n;;;Field Axe;Fighter;;weapon;;ax;str;33;46
ax_g_c_2h1b_avg;c_str;v_f_ax2h_n;;;Field Axe;Fighter;;weapon;;ax;str;17;31
ax_g_c_2h1b_avg;o_avg;v_f_ax2h_n;;;Field Axe;Fighter;;weapon;;ax;str;6;16
ax_g_c_2h1b_avg;o_fin;v_f_ax2h_n;;;Field Axe;Fighter;;weapon;;ax;str;11;24
ax_g_c_2h1b_avg;o_mag;v_f_ax2h_n;;;Field Axe;Fighter;;weapon;;ax;str;41;56
ax_g_c_2h1b_avg;o_str;v_f_ax2h_n;;;Field Axe;Fighter;;weapon;;ax;str;26;38
ax_g_c_2h1b_fun;;v_f_ax2h_n;;;Blunt Field Axe;Fighter;;weapon;;ax;str;;
ax_g_c_2h1b_low;;v_f_ax2h_n;;;Worn Field Axe;Fighter;;weapon;;ax;str;;
ax_g_c_2h2b_avg;base;v_f_ax2h_n;;;Assault Axe;Fighter;;weapon;;ax;str;0;5
ax_g_c_2h2b_avg;c_fin;v_f_ax2h_n;;;Assault Axe;Fighter;;weapon;;ax;str;3;14
ax_g_c_2h2b_avg;c_mag;v_f_ax2h_n;;;Assault Axe;Fighter;;weapon;;ax;str;39;55
ax_g_c_2h2b_avg;c_str;v_f_ax2h_n;;;Assault Axe;Fighter;;weapon;;ax;str;22;39
ax_g_c_2h2b_avg;o_avg;v_f_ax2h_n;;;Assault Axe;Fighter;;weapon;;ax;str;8;22
ax_g_c_2h2b_avg;o_fin;v_f_ax2h_n;;;Assault Axe;Fighter;;weapon;;ax;str;14;31
ax_g_c_2h2b_avg;o_mag;v_f_ax2h_n;;;Assault Axe;Fighter;;weapon;;ax;str;47;66
ax_g_c_2h2b_avg;o_str;v_f_ax2h_n;;;Assault Axe;Fighter;;weapon;;ax;str;32;47
ax_g_c_2h2b_fun;;v_f_ax2h_n;;;Blunt Assault Axe;Fighter;;weapon;;ax;str;;
ax_g_c_2h2b_low;;v_f_ax2h_n;;;Rusted Assault Axe;Fighter;;weapon;;ax;str;;
ax_g_d_1h1b_avg;;v_f_ax_n;;;Hatchet;Fighter;;weapon;;ax;;;
ax_g_d_2h1b_avg;;v_f_ax2h_n;;;Timber Axe;Fighter;;weapon;;ax;;;
ax_g_d_2h2b_avg;;v_f_ax2h_n;;;Forest Axe;Fighter;;weapon;;ax;;;
ax_g_o_1h1b_fun;;v_f_ax_n;;;Grimy Wedge Axe;Fighter;;weapon;;ax;str;;
ax_g_o_1h1b_low;;v_f_ax_s;;excluded;Ordus' Axe;Fighter;;weapon;;ax;str;;
ax_g_o_1h2b_fun;;v_f_ax_n;;;Dull Full Axe;Fighter;;weapon;;ax;str;;
ax_g_o_1h2b_low;;v_f_ax_n;;;Nicked Full Axe;Fighter;;weapon;;ax;str;;
ax_g_o_2h1b_fun;;v_f_ax2h_n;;;Marred Field Axe;Fighter;;weapon;;ax;str;;
ax_g_o_2h1b_low;;v_f_ax2h_n;;;Dull Field Axe;Fighter;;weapon;;ax;str;;
ax_g_o_2h2b_fun;;v_f_ax2h_n;;;Warped Assault Axe;Fighter;;weapon;;ax;str;;
ax_g_o_2h2b_low;;v_f_ax2h_n;;;Battered Assault Axe;Fighter;;weapon;;ax;str;;
ax_ra_g_c_1h1b_fin;base;v_f_ax_s;rare;;Pain Bringer;Fighter;;weapon;;ax;str;1;7
